@id;addr:street;addr:housenumber;amenity;addr:city;addr:postcode;@lat;@lon
1453089089;Kovo 11-osios g.;20;;Kaunas;;54.9051974;23.9749333
1453089097;Kovo 11-osios g.;20;;Kaunas;;54.9051979;23.9750367
1453089109;Kovo 11-osios g.;18;driving_school;Kaunas;;54.9049624;23.9742382
1456942017;V. Putvinskio g.;55;;Kaunas;44248;54.9002641;23.9120190
1464293943;Pilies g.;2;;Vilnius;;54.6845001;25.2897807
1470820380;Pašilės g.;100;;Kaunas;;54.9093571;23.9688982
1474112293;Fabijoniškių g.;2A;;Vilnius;;54.7218763;25.2447412
1476518749;Partizanų g.;84;;Kaunas;;54.9271285;23.9763273
1477541326;Ožkinių g.;33;;Vilnius;;54.7616954;25.3528850
1494313750;Bernardinų g.;5;;Vilnius;;54.6836115;25.2912949
1501699610;Jaunimo g.;24;;Alytus;;54.3915490;24.0219985
1501706920;Naujoji g.;2C;;Alytus;;54.3964762;24.0360240
1516018823;S. Konarskio g.;4;;Vilnius;;54.6792236;25.2573216
1517514408;Mokyklos g.;15;;Klaipėda;;55.7097035;21.1541667
1518885434;K. Baršausko g.;66A;;Kaunas;;54.8987362;23.9661686
1518885461;K. Baršausko g.;66A;;Kaunas;;54.8987545;23.9664675
1522179325;Karaliaus Mindaugo pr.;49;;Kaunas;;54.8924482;23.9178850
1523592702;Vytauto pr.;11;;Kaunas;;54.8879466;23.9285665
1542083813;Kalvarijų g.;125;;Vilnius;;54.7112604;25.2869525
1542132221;Žirmūnų g.;66;;Vilnius;;54.7137271;25.3040918
1561619559;Savanorių pr.;170;;Kaunas;;54.9078454;23.9271386
1564470963;Laisvės a.;26;;Panevėžys;;55.7291869;24.3615056
1564482039;Savitiškio g.;61;;Panevėžys;;55.7290479;24.3132313
1564482055;Savitiškio g.;61;;Panevėžys;;55.7288184;24.3113248
1567988443;Piniavos skg.;10;;Panevėžys;;55.7579912;24.3696366
1579256307;Laisvės al.;30A;;Kaunas;;54.8976512;23.9205342
1580407354;Savanorių pr.;129;;Vilnius;;54.6602320;25.2330208
1580407451;Savanorių pr.;129;;Vilnius;;54.6598651;25.2327402
1583349006;Pušaloto g.;191;;Panevėžys;;55.7492984;24.3177737
1583349017;Pramonės g.;10;;Panevėžys;;55.7506927;24.3120166
1616749635;Gedimino pr.;18;;Vilnius;;54.6870254;25.2791981
1618207913;Sodų g.;13;;Vilnius;;54.6728083;25.2827105
1618207955;Pelesos g.;61;;Vilnius;;54.6717246;25.2913698
1618207992;Aušros Vartų g.;20;;Vilnius;;54.6727872;25.2901593
1618981267;Jeruzalės g.;21;;Vilnius;;54.7442208;25.2792606
1619510765;Ukmergės g.;246;;Vilnius;;54.7231139;25.2409364
1628737166;Aušros g.;36A;;Utena;;55.5039208;25.6011051
1630413322;Kovo 11-osios g.;67A;;Kaunas;;54.9207180;23.9665103
1657380102;M. K. Čiurlionio g.;110;;Vilnius;;54.6831727;25.2318922
1659066907;Juodasis kel.;35;;Vilnius;;54.6622013;25.3423097
1660654788;Vilniaus g.;41;;Vilnius;01119;54.6813187;25.2809898
1660667767;Geležinkelio g.;16;;Vilnius;01047;54.6699673;25.2837975
1661892270;Pylimo g.;31;;Vilnius;;54.6769544;25.2801076
1664384508;Vilniaus g.;14;;Vilnius;;54.6860515;25.2796333
1667936538;Savanorių pr.;241;;Kaunas;;54.9115597;23.9346894
1673370274;P. Lukšio g.;19;;Vilnius;09132;54.7121716;25.2955514
1695211998;Kovo 11-osios g.;60;;Kaunas;;54.9111851;23.9742145
1695987330;Laisvės al.;75;;Kaunas;;54.8973286;23.9100681
1696032003;J. Gruodžio g.;21;;Kaunas;;54.8968749;23.9006525
1696034707;Vilniaus g.;66;;Kaunas;;54.8971010;23.8989329
1696042487;Laisvės al.;97;;Kaunas;;54.8976069;23.9029241
1696860536;Laisvės al.;40;;Kaunas;;54.8973235;23.9179285
1696860546;Laisvės al.;90;;Kaunas;;54.8977738;23.9073031
1719051233;Antakalnio g.;70;;Vilnius;;54.7097558;25.3136177
1720200266;Antakalnio g.;64;;Vilnius;;54.7080692;25.3123841
1720200275;Antakalnio g.;62;;Vilnius;;54.7077097;25.3120944
1724405582;Sausio 13-osios g.;2;;Vilnius;;54.6927924;25.2208318
1735284255;Vytauto pr.;66;;Kaunas;;54.8970081;23.9255086
1735312682;Kovo 11-osios g.;20;;Kaunas;;54.9051341;23.9745112
1736030567;Kovo 11-osios g.;20;;Kaunas;;54.9051342;23.9745331
1756184811;Vokiečių g.;1;kindergarten;Vilnius;;54.6785685;25.2863054
1766698332;Gedimino pr.;28;;Vilnius;;54.6877456;25.2753433
1767544148;Bazilijonų g.;3;;Vilnius;;54.6740295;25.2876091
1767996660;Gedimino pr.;9;;Vilnius;;54.6872598;25.2819443
1825467448;Mėsinių g.;3;;Vilnius;01133;54.6777442;25.2843660
1826151051;Puodžių g.;17;;Klaipėda;;55.7131354;21.1266297
1826890517;A. Baranausko g.;31;;Kaunas;;54.9103607;23.9557074
1827400365;Kęstučio g.;6;;Kaunas;;54.8954340;23.9234262
1836944729;Žemynos g.;2;;Vilnius;;54.7255045;25.2255908
1859180453;Kaunakiemio g.;11;;Kaunas;;54.8882444;23.9203516
1862247560;K. Baršausko g.;85;;Kaunas;;54.9015089;23.9719035
1863096069;Savanorių pr.;346;;Kaunas;;54.9221351;23.9630014
1864919745;Kovo 11-osios g.;24;library;Kaunas;;54.9065653;23.9749890
1870619935;Kalvarijos g.;9;;Kaunas;46349;54.8706787;23.8774567
1874218201;Veiverių g.;63;;Kaunas;46359;54.8737803;23.8914095
1874218297;Europos pr.;98;;Kaunas;46351;54.8744239;23.8863992
1874539778;Juodelynės g.;18;;Kaunas;46397;54.8661526;23.8631246
1875924413;Pilviškių g.;7;;Kaunas;46412;54.8639263;23.8816459
1885116680;J. Kubiliaus g.;16;;Vilnius;;54.7144211;25.2997348
1885116684;J. Kubiliaus g.;23;;Vilnius;;54.7139051;25.3005459
1885116687;Gedimino pr.;8;;Vilnius;01121;54.6863779;25.2825249
1885858624;Savanorių pr.;266;;Kaunas;;54.9167855;23.9477459
1886883712;Šiaurės g.;37;;Vilnius;;54.7009118;25.4110854
1886883715;Šiaurės g.;37;;Vilnius;;54.7008464;25.4107192
1889907417;Žemaičių pl.;11A;;Kaunas;;54.9235589;23.8926289
1890213866;Veiverių g.;132A;;Kaunas;;54.8779682;23.8904064
1891732255;Gedimino pr.;16;;Vilnius;01103;54.6868789;25.2799549
1892111593;Savanorių pr.;266;;Kaunas;50122;54.9166296;23.9476181
1895505279;Gedimino pr.;43;;Vilnius;;54.6896102;25.2658510
1909537837;Ulonų g.;5;;Vilnius;;54.7098648;25.2922581
1913168173;Žirmūnų g.;64;;Vilnius;;54.7119480;25.3016104
1913674224;J. Borutos g.;2;;Kaunas;;54.8393595;23.9485885
1913678040;Vaidoto g.;115;school;Kaunas;45390;54.8630869;23.9640702
1913678696;Smėlio g.;7;;Kaunas;;54.8639499;23.9633353
1914263772;Miško g.;32;;Kaunas;44313;54.8939324;23.9176085
1915066227;Laisvės al.;30A;;Kaunas;;54.8977453;23.9202355
1920638237;Žirmūnų g.;48A;;Vilnius;;54.7028648;25.3036585
1921041517;Vytauto pr.;25;;Kaunas;;54.8893742;23.9265202
1923775592;Birštono g.;7;;Alytus;;54.3855757;24.0411308
1923776118;Lazdijų g.;5;;Alytus;;54.3868814;24.0555021
1941039990;Varnių g.;38A;;Kaunas;;54.9143483;23.8968393
1943138070;Veiverių g.;51E;;Kaunas;46336;54.8787808;23.8931813
1960002682;Europos pr.;81;;Kaunas;46333;54.8773881;23.8989538
1970579586;Vilniaus g.;56;;Kaunas;;54.8966507;23.8969803
1970579677;Palangos g.;22;;Kaunas;;54.8964471;23.8950276
1974804656;Bivylių g.;33;;Kaunas;;54.9359007;23.8252468
1989579739;Vytauto pr.;52;;Kaunas;44237;54.8947913;23.9254296
1995013936;Šv. Stepono g.;20;;Vilnius;;54.6737179;25.2809675
1995028603;Rūdninkų g.;4;;Vilnius;;54.6775686;25.2863741
2000551967;Saulės g.;4;;Vilnius;;54.6931875;25.3117692
2022167673;Ulonų g.;5;;Vilnius;;54.7095171;25.2920223
2022167675;Ulonų g.;2;;Vilnius;;54.7078722;25.2902713
2063723433;Ukmergės g.;369;;Vilnius;;54.7401982;25.2279400
2063723435;Ukmergės g.;369;;Vilnius;;54.7405141;25.2283584
2063723436;Ukmergės g.;369;;Vilnius;;54.7400805;25.2277254
2063723437;Ukmergės g.;369;;Vilnius;;54.7406937;25.2283263
2066114201;Savanorių pr.;213;;Kaunas;;54.9090143;23.9288934
2070446778;Beržų g.;3;;Panevėžys;36237;55.7164316;24.3587646
2086021448;Verkių g.;29;;Vilnius;;54.7130999;25.2970398
2086021596;Verkių g.;29;;Vilnius;;54.7135093;25.2977079
2086021720;Žirmūnų g.;64;;Vilnius;;54.7127098;25.3009558
2086021873;P. Lukšio g.;34;;Vilnius;;54.7109744;25.2994752
2086022017;P. Lukšio g.;34;;Vilnius;;54.7106892;25.2993679
2086022295;Žirmūnų g.;64;;Vilnius;;54.7118816;25.3024078
2086024243;Žirmūnų g.;64;;Vilnius;;54.7119350;25.3020501
2086874545;Minties g.;17;;Vilnius;;54.7040944;25.2910718
2092984870;Pilies g.;19;;Vilnius;;54.6828006;25.2890682
2093260545;Gedimino pr.;16;;Vilnius;;54.6864773;25.2797097
2093263130;Gedimino pr.;18;;Vilnius;01103;54.6870571;25.2792778
2093832647;Ąžuolyno g.;7;;Vilnius;;54.7071913;25.2346896
2105645351;Antakalnio g.;83;;Vilnius;10215;54.7162115;25.3182210
2115237290;Rūdninkų g.;16;;Vilnius;;54.6764416;25.2845618
2120240038;Lazdynų g.;52;;Vilnius;;54.6683908;25.2163255
2121911077;Rūdninkų g.;12;;Vilnius;;54.6768024;25.2847767
2130848652;Blindžių g.;17;;Vilnius;08111;54.6965610;25.2388486
2133814223;Erfurto g.;10;;Vilnius;;54.6772960;25.2126736
2133814229;Erfurto g.;10;;Vilnius;;54.6773906;25.2127015
2138739455;Sodų g.;10;;Lazdijai;;54.2319028;23.5166527
2141605638;H. Manto g.;31;;Klaipėda;;55.7177562;21.1274483
2141605639;Turgaus g.;16;;Klaipėda;;55.7086572;21.1347822
2141605640;H. Manto g.;84;;Klaipėda;;55.7288011;21.1248528
2142499257;S. Konarskio g.;28A;;Vilnius;03127;54.6753101;25.2470004
2143917768;Juozapiškių g.;48;;Vilnius;;54.8084766;25.3548375
2143917769;Juozapiškių g.;50;;Vilnius;;54.8082697;25.3548617
2143917770;Juozapiškių g.;50A;;Vilnius;;54.8082837;25.3552199
2143917771;Juozapiškių g.;52;;Vilnius;;54.8081180;25.3547633
2143917772;Juozapiškių g.;52A;;Vilnius;;54.8081306;25.3552459
2143917773;Juozapiškių g.;54;;Vilnius;;54.8079737;25.3548938
2143917774;Juozapiškių g.;56;;Vilnius;;54.8078322;25.3546137
2143917775;Juozapiškių g.;58;;Vilnius;;54.8076431;25.3547256
2143968454;Juozapiškių g.;1;;Vilnius;;54.8039665;25.3517964
2143968488;Juozapiškių g.;100;;Vilnius;;54.8065590;25.3546878
2143968591;Juozapiškių g.;112;;Vilnius;;54.8052713;25.3540458
2143968601;Juozapiškių g.;12;;Vilnius;;54.8067324;25.3541257
2143968632;Juozapiškių g.;14;;Vilnius;;54.8069059;25.3540367
2143968671;Juozapiškių g.;22;;Vilnius;;54.8071617;25.3535023
2143968681;Juozapiškių g.;24;;Vilnius;;54.8071217;25.3537047
2143968698;Juozapiškių g.;26;;Vilnius;;54.8071264;25.3542478
2143968715;Juozapiškių g.;28;;Vilnius;;54.8073062;25.3542383
2143968724;Juozapiškių g.;3;;Vilnius;;54.8040680;25.3521233
2143968745;Juozapiškių g.;30;;Vilnius;;54.8075267;25.3540481
2143968769;Juozapiškių g.;32;;Vilnius;;54.8074512;25.3535680
2143968819;Juozapiškių g.;36;;Vilnius;;54.8076960;25.3533785
2143968843;Juozapiškių g.;38;;Vilnius;;54.8076873;25.3537485
2143968918;Juozapiškių g.;42;;Vilnius;;54.8078633;25.3541573
2143968943;Juozapiškių g.;44;;Vilnius;;54.8080625;25.3541080
2143969016;Juozapiškių g.;5;;Vilnius;;54.8042251;25.3525330
2143969205;Juozapiškių g.;7;;Vilnius;;54.8043502;25.3528405
2143969252;Juozapiškių g.;80;;Vilnius;;54.8062002;25.3561598
2143969267;Juozapiškių g.;82;;Vilnius;;54.8064346;25.3558425
2143969275;Juozapiškių g.;84;;Vilnius;;54.8065071;25.3555525
2143973216;Europos Parko g.;112;;Vilnius;;54.8072856;25.3502769
2143973765;Europos Parko g.;30E;;Vilnius;;54.8072712;25.3525414
2144190842;J. Janonio g.;21;;Klaipėda;;55.7185081;21.1194554
2145264057;Krakiškių Sodų 14-oji g.;22;;Vilnius;;54.7959069;25.3377140
2145264061;Krakiškių Sodų 14-oji g.;20;;Vilnius;;54.7959756;25.3379962
2145264064;Krakiškių Sodų 14-oji g.;18;;Vilnius;;54.7960891;25.3382955
2145264067;Krakiškių Sodų 14-oji g.;10;;Vilnius;;54.7961756;25.3394181
2145264069;Krakiškių Sodų 14-oji g.;12;;Vilnius;;54.7961972;25.3390922
2145264071;Krakiškių Sodų 14-oji g.;9;;Vilnius;;54.7962043;25.3376305
2145264076;Krakiškių Sodų 14-oji g.;7;;Vilnius;;54.7962904;25.3379755
2145264090;Krakiškių g.;45;;Vilnius;;54.7964695;25.3405553
2145264114;Krakiškių Sodų 14-oji g.;1;;Vilnius;;54.7967565;25.3388929
2145264218;Krakiškių Sodų 2-oji g.;75;;Vilnius;;54.7974172;25.3368307
2145264269;Krakiškių Sodų 2-oji g.;77;;Vilnius;;54.7975951;25.3369921
2145264308;Krakiškių Sodų 2-oji g.;73;;Vilnius;;54.7976705;25.3374923
2145264351;Krakiškių g.;39;;Vilnius;;54.7983393;25.3412160
2145264366;Krakiškių Sodų 2-oji g.;69;;Vilnius;;54.7987639;25.3393792
2145265628;Krakiškių Sodų 4-oji g.;10;;Vilnius;;54.7994099;25.3370209
2145265776;Krakiškių Sodų 2-oji g.;6;;Vilnius;;54.7997319;25.3382214
2145265932;Krakiškių Sodų 2-oji g.;4;;Vilnius;;54.7998899;25.3383122
2145266101;Krakiškių Sodų 2-oji g.;3;;Vilnius;;54.8002223;25.3391319
2145267060;Krakiškių Sodų 2-oji g.;7;;Vilnius;;54.8003233;25.3397574
2145267087;Sakališkių g.;51;;Vilnius;;54.8004425;25.3330110
2145267279;Sakališkių g.;53;;Vilnius;;54.8005798;25.3327822
2145267926;Krakiškių Sodų 9-oji g.;5;;Vilnius;;54.8010059;25.3357048
2145268016;Krakiškių Sodų 9-oji g.;12;;Vilnius;;54.8014797;25.3351139
2145268176;Sakališkių g.;77;;Vilnius;;54.8027249;25.3305507
2145268177;Sakališkių g.;54;;Vilnius;;54.8027355;25.3286829
2145268184;Sakališkių g.;60;;Vilnius;;54.8031970;25.3284663
2145268192;Sakališkių g.;68;;Vilnius;;54.8039051;25.3283029
2146745657;Loretos Asanavičiūtės g.;17;;Vilnius;;54.6894808;25.2110947
2150606395;Kretingos g.;52;;Klaipėda;;55.7384445;21.1343405
2150606399;Nidos g.;5;;Klaipėda;;55.6783526;21.1549874
2155615060;Nidos g.;2;library;Vilnius;;54.7105941;25.1836903
2158132465;Ozo g.;10A;;Vilnius;;54.7138294;25.2788032
2164188466;Naujoji g.;2C;;Alytus;;54.3963750;24.0357147
2164188467;Vilniaus g.;5;;Alytus;;54.3982321;24.0464899
2164188468;Sodų g.;22;;Vilnius;;54.6706056;25.2818627
2164188469;Žemaitės g.;15;;Vilnius;;54.6714956;25.2565284
2164188470;Mindaugo g.;11;;Vilnius;;54.6779721;25.2725797
2164188471;Upės g.;9;;Vilnius;;54.6940348;25.2758328
2164188472;Žirmūnų g.;2;;Vilnius;;54.6973876;25.2990566
2164188474;Viršuliškių g.;40;;Vilnius;;54.7083464;25.2279750
2164188475;Ozo g.;25;;Vilnius;;54.7107218;25.2646256
2164188476;Žirmūnų g.;64;;Vilnius;;54.7119405;25.3018392
2164188477;Ozo g.;18;;Vilnius;;54.7144846;25.2739499
2164188478;Ateities g.;91;;Vilnius;;54.7316920;25.2456579
2164188479;Ukmergės g.;369;;Vilnius;;54.7403909;25.2281877
2164188482;Veiverių g.;150B;;Kaunas;;54.8652594;23.8866713
2164188484;K. Baršausko g.;66A;;Kaunas;;54.8993646;23.9670516
2164188485;Savanorių pr.;135;;Kaunas;;54.9054232;23.9188919
2164188486;Savanorių pr.;225;;Kaunas;;54.9098169;23.9304347
2164188487;Pramonės pr.;29;;Kaunas;;54.9117453;23.9830469
2164188488;Savanorių pr.;346;;Kaunas;;54.9227792;23.9627085
2164188489;Islandijos pl.;32;;Kaunas;;54.9395094;23.8900280
2164188497;Ateities g.;21;;Ignalina;;55.3432722;26.1658031
2165979532;Taikos pr.;139;;Klaipėda;;55.6655902;21.1760727
2165979533;Taikos pr.;61;;Klaipėda;;55.6919716;21.1556502
2165979535;H. Manto g.;40;;Klaipėda;;55.7176468;21.1281409
2166456544;Savitiškio g.;61;;Panevėžys;;55.7293092;24.3127227
2167430345;Aušros g.;78;;Utena;;55.5081358;25.5965498
2188907942;Subačiaus g.;11;;Vilnius;02102;54.6763189;25.2916207
2189622684;Mokslininkų g.;11;;Vilnius;;54.7540718;25.2596016
2190977498;Parko g.;14A;;Vilnius;;54.6881681;25.4160242
2194222884;Mokslininkų g.;20;;Vilnius;;54.7530444;25.2594953
2194234934;Akademijos g.;7;;Vilnius;;54.7525578;25.2620580
2198323420;A. Smetonos g.;2;;Vilnius;;54.6854971;25.2777830
2203869375;Verkių g.;29;;Vilnius;;54.7135509;25.2970130
2208215824;Karaliaus Šulinio g.;1;;Vilnius;;54.6188294;25.2464232
2208215832;Asavos g.;7;;Vilnius;;54.6164702;25.2522027
2210938681;Antano Gelgaudo g.;11;;Vilnius;;54.7449941;25.2258798
2210938682;Antano Gelgaudo g.;13;;Vilnius;;54.7451330;25.2270904
2210938683;Antano Gelgaudo g.;28;;Vilnius;;54.7488540;25.2294420
2210938684;Antano Gelgaudo g.;9;;Vilnius;;54.7458623;25.2262110
2211055527;Antano Krutulio g.;5;;Vilnius;;54.7261641;25.2824555
2213273278;Aldonos Makūnaitės g.;1;;Vilnius;;54.6378342;25.1072683
2213273280;Aldonos Makūnaitės g.;3;;Vilnius;;54.6380126;25.1079641
2213273281;Aldonos Makūnaitės g.;5;;Vilnius;;54.6381645;25.1085249
2213273282;Aldonos Makūnaitės g.;7;;Vilnius;;54.6383455;25.1091828
2218600941;Kalvarijų g.;201A;;Vilnius;;54.7295848;25.2808066
2218600947;Kalvarijų g.;201B;;Vilnius;;54.7295882;25.2808999
2218600950;Kalvarijų g.;201C;;Vilnius;;54.7295865;25.2810021
2218600953;Kalvarijų g.;201D;;Vilnius;;54.7295900;25.2811104
2218600955;Kalvarijų g.;201E;;Vilnius;;54.7295969;25.2811976
2218600957;Kalvarijų g.;201F;;Vilnius;;54.7296004;25.2812998
2218600958;Kalvarijų g.;201G;;Vilnius;;54.7296039;25.2813991
2218600959;Kalvarijų g.;201H;;Vilnius;;54.7295526;25.2816247
2218600960;Kalvarijų g.;201I;;Vilnius;;54.7294957;25.2816271
2218600961;Kalvarijų g.;201J;;Vilnius;;54.7294361;25.2816271
2218600962;Kalvarijų g.;201K;;Vilnius;;54.7293779;25.2816319
2218600963;Kalvarijų g.;201L;;Vilnius;;54.7293197;25.2816343
2218600964;Kalvarijų g.;201M;;Vilnius;;54.7292601;25.2816367
2218600965;Kalvarijų g.;201N;;Vilnius;;54.7291935;25.2816439
2219197890;Taikos pr.;48C;;Klaipėda;;55.6948215;21.1501784
2246305007;Švitrigailos g.;16A;;Vilnius;03223;54.6768709;25.2681670
2249171821;Voverių g.;17;;Vilnius;;54.6341026;25.2011130
2261462674;Valdemaro Čarneckio g.;15;;Vilnius;;54.6740994;25.3931239
2261462675;Pavilnio Sodų 2-oji g.;22A;;Vilnius;;54.6623598;25.3498150
2261462677;Smėlynės Sodų g.;52A;;Vilnius;;54.7599385;25.3609849
2261641050;Balžio g.;67;;Vilnius;;54.7931410;25.4546921
2262381029;Gilužio g.;14;;Vilnius;;54.7047296;25.1717512
2264371768;Prano Morkūno g.;20;;Vilnius;;54.7224944;25.3701570
2264371774;Stanislovo Kerbedžio g.;7;;Vilnius;;54.7210762;25.3694588
2264720836;Moliakalnio g.;60;;Vilnius;;54.7252949;25.3665216
2267536261;Karaliaus Mindaugo pr.;42;;Kaunas;;54.8911416;23.9192623
2268289513;Kelmijos Sodų 58-oji g.;2;;Vilnius;;54.6019991;25.2611112
2268289514;Kelmijos Sodų 58-oji g.;2A;;Vilnius;;54.6019832;25.2614801
2268289516;Juozo Urbšio g.;56;;Vilnius;;54.6717387;25.3858489
2268289517;Kelmijos Sodų 58-oji g.;6;;Vilnius;;54.6019564;25.2617621
2268289518;Smėlynės Sodų 5-oji g.;9;;Vilnius;;54.7599050;25.3607662
2269108491;Tilžės g.;77;;Vilnius;;54.7173631;25.1782777
2269108493;Tilžės g.;79;;Vilnius;;54.7174558;25.1779855
2269140024;Valakupių g.;42A;;Vilnius;;54.7472246;25.3210723
2269140025;Valakupių g.;42B;;Vilnius;;54.7473167;25.3214187
2271376758;Sakalaičių Sodų 1-oji g.;7;;Vilnius;;54.6120342;25.2719975
2276748771;Kauno g.;17;;Vilnius;;54.6726099;25.2715691
2280863823;Kareivių g.;6;;Vilnius;;54.7184322;25.2968998
2284350707;V. Krėvės pr.;104A;;Kaunas;50381;54.9248425;23.9914475
2291068428;Birutės g.;2;;Klaipėda;91203;55.7022402;21.1390257
2291068445;Klaipėdos g.;103;;Panevėžys;;55.7289450;24.3240120
2298665956;Centrinė g.;23;;Vilnius;;54.7161621;25.4118106
2298665957;Centrinė g.;25;;Vilnius;;54.7163183;25.4115211
2298665958;Centrinė g.;27;;Vilnius;;54.7165788;25.4115301
2298665959;Centrinė g.;29;;Vilnius;;54.7168209;25.4115696
2298665960;Centrinė g.;31;;Vilnius;;54.7170451;25.4116084
2298665961;Centrinė g.;35;;Vilnius;;54.7175368;25.4118273
2298665962;Centrinė g.;37;;Vilnius;;54.7172477;25.4119570
2298665963;Centrinė g.;39;;Vilnius;;54.7164309;25.4118820
2298705392;Svarstyklių g.;11;;Vilnius;;54.7526461;25.2378266
2298705402;Svarstyklių g.;15;;Vilnius;;54.7527677;25.2382190
2298705408;Svarstyklių g.;16;;Vilnius;;54.7532662;25.2375079
2298705415;Svarstyklių g.;20;;Vilnius;;54.7532313;25.2386694
2298705437;Svarstyklių g.;5;;Vilnius;;54.7525716;25.2365492
2298705444;Svarstyklių g.;7;;Vilnius;;54.7525731;25.2369469
2298705451;Svarstyklių g.;9;;Vilnius;;54.7525807;25.2373999
2299441840;Birelių Sodų 2-oji g.;14;;Vilnius;;54.8191691;25.3231240
2299441842;Užusienio g.;17;;Vilnius;;54.6342478;25.2479644
2299441844;Mėlynių g.;2A;;Vilnius;;54.7330564;25.3200212
2299484614;Algimanto Mackaus g.;14;;Vilnius;;54.7417106;25.2519907
2299484615;Onos Miciūtės g.;2;;Vilnius;;54.7432834;25.2540782
2299484616;Vaidoto Daunio g.;2;;Vilnius;;54.7441395;25.2519002
2299484617;Vaidoto Daunio g.;2A;;Vilnius;;54.7443101;25.2519055
2299484618;Vaidoto Daunio g.;2B;;Vilnius;;54.7445071;25.2519737
2299484619;Onos Miciūtės g.;4;;Vilnius;;54.7431363;25.2540539
2299484620;Onos Miciūtės g.;6;;Vilnius;;54.7429984;25.2540418
2299484622;Onos Miciūtės g.;8;;Vilnius;;54.7428606;25.2540337
2315750333;Olandų g.;54A;;Vilnius;;54.6844222;25.3141893
2315904586;Filaretų g.;43;;Vilnius;;54.6846944;25.3140442
2319361939;Papiškių g.;11;;Vilnius;;54.7138141;25.1511228
2319361942;Papiškių g.;29;;Vilnius;;54.7171318;25.1518532
2319361943;Papiškių g.;3;;Vilnius;;54.7132739;25.1502849
2319361944;Papiškių g.;31;;Vilnius;;54.7172943;25.1517802
2319361945;Papiškių g.;33;;Vilnius;;54.7174931;25.1516616
2319361946;Papiškių g.;35;;Vilnius;;54.7177007;25.1515589
2319361947;Papiškių g.;9;;Vilnius;;54.7139831;25.1512983
2319425987;Bališkių g.;36B;;Vilnius;;54.6447364;25.1013711
2319425989;Bališkių g.;36D;;Vilnius;;54.6449556;25.1019658
2319719220;Kelmijos Sodų 65-oji g.;1;;Vilnius;;54.5979494;25.2622531
2319719238;Liepkalnio g.;126A;;Vilnius;;54.6490288;25.3034896
2319719243;Smilgų g.;18;;Vilnius;;54.7380331;25.3283828
2319719248;Urėdų g.;20;;Vilnius;;54.5895538;25.1620368
2320052183;Kalvų Sodų 4-oji g.;26;;Vilnius;;54.7119840;25.3813701
2320052184;Adolfo Jucio g.;38;;Vilnius;;54.5827085;25.1739399
2320096375;Kelmijos Sodų 34-oji g.;11;;Vilnius;;54.5951895;25.2511183
2320096376;Liepkalnio g.;122B;;Vilnius;;54.6490590;25.3056910
2320096377;Kalvarijų Sodų 6-oji g.;25;;Vilnius;;54.7341192;25.2838125
2320096378;Žaliakalnio Sodų 2-oji g.;30;;Vilnius;;54.6884596;25.3985328
2320385507;Visorių g.;17;;Vilnius;;54.7428760;25.2585088
2320596617;Vaidagų g.;75;;Vilnius;;54.6343167;25.0860333
2322206810;Jaunystės g.;10A;;Vilnius;;54.5999976;25.1457738
2322206812;Antano Mikėno g.;22;;Vilnius;;54.6148079;25.2886157
2333311177;Kelmijos Sodų 70-oji g.;23;;Vilnius;;54.5935520;25.2634324
2333311182;Pagubės Sodų 21-oji g.;2E;;Vilnius;;54.8092973;25.3137003
2333311187;Kelmijos Sodų 71-oji g.;80;;Vilnius;;54.5913957;25.2616790
2335072280;Kęstučio g.;91;;Kaunas;44299;54.8958915;23.9051230
2335224199;Šiltadaržio g.;2;;Vilnius;01124;54.6849327;25.2917184
2335577491;Zervynų g.;6;;Vilnius;;54.6316240;25.2339283
2335577492;Zervynų g.;8;;Vilnius;;54.6314253;25.2340307
2335577493;Pramonės g.;96B;;Vilnius;;54.6945674;25.4522336
2338391121;Vytauto pr.;83;;Kaunas;;54.8960755;23.9247894
2339198931;Juozo Urbšio g.;10;;Vilnius;;54.6754803;25.3855422
2339198932;Juozo Urbšio g.;14;;Vilnius;;54.6750116;25.3856658
2339198934;Konstantino Šakenio g.;4;;Vilnius;;54.6745378;25.3862389
2339198937;Konstantino Šakenio g.;8;;Vilnius;;54.6747571;25.3867115
2339198950;Stasio Lozoraičio g.;67;;Vilnius;;54.6754073;25.3864235
2339198951;Stasio Lozoraičio g.;69;;Vilnius;;54.6754107;25.3861290
2339305036;Bendorių g.;22;;Vilnius;;54.7521201;25.1892758
2340534610;Pupojų Sodų 1-oji g.;18;;Vilnius;;54.7155585;25.3791634
2340534615;Arimų Sodų 5-oji g.;2;;Vilnius;;54.7064112;25.4303178
2340534623;Arimų Sodų 5-oji g.;2B;;Vilnius;;54.7068077;25.4302171
2340534627;Eglinės Sodų 1-oji g.;59;;Vilnius;;54.7030691;25.4446393
2340534630;Gurių Sodų 13-oji g.;8;;Vilnius;;54.6594831;25.3499211
2341914324;S. Lasavicko g.;4;;Vilnius;;54.7530602;25.1996500
2341914325;S. Lasavicko g.;6;;Vilnius;;54.7533993;25.1998931
2341914326;S. Lasavicko g.;8;;Vilnius;;54.7537688;25.1997797
2341955995;Pragiedrulių Sodų 7-oji g.;21;;Vilnius;;54.7168326;25.3360093
2341955999;Pragiedrulių Sodų 7-oji g.;28;;Vilnius;;54.7165212;25.3349125
2341956002;Pragiedrulių Sodų 7-oji g.;31;;Vilnius;;54.7168504;25.3343956
